,area_metro_quadrado_int,quartos_int,banheiros_int,vagas_int,preco_anuncio_float
8703,128,2,2,2,719999.0
8704,160,4,1,2,610000.0
8705,115,2,1,2,790000.0
8706,840,4,7,4,5899000.0
8707,82,2,2,3,399000.0
8708,124,2,2,2,587000.0
8709,420,2,1,4,959075.0
8710,154,2,2,3,840000.0
8711,370,4,5,6,1190000.0
8712,156,3,4,1,660000.0
8713,240,3,3,5,1750000.0
8714,300,4,4,4,4510000.0
8716,156,2,2,1,1000000.0
8717,80,3,2,3,450000.0
8718,180,3,3,3,1030000.0
8719,132,3,2,2,800000.0
8720,490,4,5,6,3800000.0
8721,278,3,3,2,480000.0
8722,160,3,2,4,780000.0
8723,193,2,1,2,500000.0
8724,280,4,5,2,2000000.0
8725,140,3,4,2,1000000.0
8727,260,3,3,5,1900000.0
8728,115,2,2,2,419900.0
8729,150,3,2,2,585000.0
8730,319,3,3,1,5900000.0
8731,550,4,1,8,3300000.0
8732,200,3,4,1,2450000.0
8733,140,3,2,2,730000.0
8734,400,3,4,5,4200000.0
8735,814,4,8,4,25000000.0
8737,177,3,3,2,669000.0
8738,130,3,3,2,540000.0
8739,360,4,4,10,2120000.0
8740,270,3,4,4,810000.0
8741,500,4,4,4,3500000.0
8742,117,3,1,2,370000.0
8743,300,3,2,1,400000.0
8744,190,2,1,2,650000.0
8745,204,2,1,1,215118.0
8746,150,3,2,1,600000.0
8747,350,3,5,4,3900000.0
8748,400,5,6,4,1300000.0
8749,300,4,2,4,2000000.0
8750,254,3,5,3,1200000.0
8751,678,4,5,5,5000000.0
8752,147,3,2,2,700000.0
8753,140,3,1,2,570000.0
8754,208,3,5,5,2000000.0
8755,108,2,2,2,680000.0
8756,640,4,6,5,5800000.0
8757,180,3,3,4,700000.0
8758,110,3,2,2,1399000.0
8759,65,2,1,2,300000.0
8760,166,3,2,2,1350000.0
8761,85,2,2,3,380000.0
8762,457,4,6,4,2500000.0
8763,140,2,2,2,678000.0
8764,678,4,8,8,6895000.0
8765,280,3,5,6,1750000.0
8766,124,2,1,2,649990.0
8767,390,4,6,5,1600000.0
8769,135,4,3,5,1050000.0
8770,61,2,2,1,399000.0
8771,91,2,2,1,720000.0
8772,420,4,1,4,1990000.0
8773,260,4,6,3,1800000.0
8774,63,2,3,2,380000.0
8776,100,2,2,2,430000.0
8777,250,3,4,3,999000.0
8778,240,3,6,2,1300000.0
8780,356,4,5,5,1700000.0
8781,400,6,2,5,1800000.0
8782,185,3,3,3,960000.0
8784,210,2,4,3,480000.0
8785,70,3,1,1,440000.0
8786,120,2,2,3,315000.0
8787,150,3,1,1,490000.0
8788,141,3,2,2,620000.0
8789,234,5,3,2,690000.0
8790,353,4,5,4,1770000.0
8791,223,3,5,2,799000.0
8792,62,1,1,1,213850.0
8793,165,3,2,3,950000.0
8794,54,2,3,1,375000.0
8795,110,2,1,1,370000.0
8796,120,3,1,3,999000.0
8797,96,3,1,3,620000.0
8799,440,3,6,3,3200000.0
8800,180,3,4,4,1250000.0
8801,90,2,1,1,398000.0
8802,250,3,3,2,800000.0
8803,110,3,2,2,480000.0
8804,410,3,1,1,699300.0
8805,101,2,2,1,550000.0
8806,375,4,4,3,3600000.0
8807,1423,4,5,10,4550000.0
8808,200,3,4,4,5850000.0
8809,283,4,2,2,430000.0
8810,125,3,1,5,800000.0
8811,192,3,1,5,1200000.0
8812,220,4,2,2,720000.0
8813,120,2,1,3,470000.0
8814,217,4,4,4,1800000.0
8815,360,3,2,3,905000.0
8816,345,4,5,4,2700000.0
8817,366,4,6,4,1900000.0
8818,360,3,4,6,980000.0
8819,120,2,1,1,750000.0
8820,365,4,5,3,2200000.0
8821,160,3,2,2,1180000.0
8822,125,3,2,2,520000.0
8823,140,3,2,5,470000.0
8824,400,4,5,5,2450000.0
8825,461,4,5,7,2650000.0
8826,237,3,5,8,1200000.0
8827,130,2,2,1,550000.0
8828,270,3,4,3,2100000.0
8829,350,5,7,2,3200000.0
8830,840,4,5,8,5900000.0
8831,130,2,2,1,800000.0
8832,319,3,4,2,5000000.0
8833,382,4,1,4,2400000.0
8834,82,2,2,2,467000.0
8835,400,3,4,4,2197000.0
8836,260,4,2,4,2800000.0
8837,181,3,5,4,890000.0
8838,240,3,5,6,1100000.0
8839,450,4,4,5,3750000.0
8840,250,6,5,2,784000.0
8841,500,4,8,4,12000000.0
8842,277,3,3,2,2400000.0
8843,160,3,1,2,690000.0
8845,580,4,5,4,3200000.0
8846,175,3,4,3,635000.0
8847,197,4,4,3,849000.0
8848,176,4,4,3,520000.0
8849,143,3,4,3,900000.0
8850,289,4,3,6,1600000.0
8851,286,4,4,5,850000.0
8852,135,2,1,1,669000.0
8853,160,3,2,3,580000.0
8854,352,4,4,3,3600000.0
8855,90,2,1,1,300004.0
8856,210,3,1,4,870000.0
8857,186,4,2,1,690000.0
8858,128,3,2,1,950000.0
8859,380,5,7,4,1300000.0
8860,248,3,5,3,3900000.0
8861,200,3,3,2,340000.0
8862,291,4,2,3,3250000.0
8863,300,3,3,7,960000.0
8865,114,3,1,1,950000.0
8866,480,5,8,6,2900000.0
8867,572,4,3,7,2553191.0
8868,140,3,2,3,3200000.0
8869,100,2,2,1,700000.0
8870,100,3,2,6,531000.0
8871,200,3,3,4,789500.0
8872,165,3,2,2,498000.0
8873,226,3,3,2,3200000.0
8874,168,2,1,3,630000.0
8875,351,5,7,5,1699999.0
8877,124,2,2,2,995000.0
8878,400,4,6,5,1700000.0
8879,180,3,2,3,900000.0
8880,200,4,4,4,2400000.0
8881,600,3,2,4,3400000.0
8882,125,3,3,2,760000.0
8883,90,2,1,2,580000.0
8884,448,3,5,4,5500000.0
8885,205,4,4,3,1490000.0
8886,130,3,3,1,2000000.0
8887,235,4,3,2,1100000.0
8888,90,2,3,2,430000.0
8889,238,3,3,3,1300000.0
8890,349,3,1,2,1277250.0
8891,380,4,5,3,2500000.0
8892,120,3,2,2,525000.0
8893,550,3,5,6,4000000.0
8894,241,2,1,2,361200.0
8895,300,4,1,8,950000.0
8896,286,3,5,4,1950000.0
8897,288,3,3,6,1200000.0
8898,265,3,3,2,550000.0
8899,91,2,2,2,430000.0
8900,389,4,4,4,5000000.0
8901,330,4,4,4,1800000.0
8902,220,3,3,9,1900000.0
8904,196,4,5,4,1600000.0
8905,240,3,5,3,2600000.0
8906,160,3,2,3,480000.0
8907,250,4,4,6,890000.0
8908,250,4,4,4,2200000.0
8909,550,4,5,5,3500000.0
8910,160,3,3,2,636000.0
8912,270,1,1,2,370000.0
8913,180,3,3,1,2350000.0
8914,125,3,2,2,948000.0
8915,102,3,2,2,460000.0
8916,125,3,1,4,720000.0
8917,100,2,1,4,750000.0
8918,145,3,2,2,2150000.0
8919,1060,5,5,5,30000000.0
8920,435,4,3,5,1300000.0
8921,200,3,2,3,490000.0
8922,150,3,3,2,580000.0
8923,597,3,5,4,4900000.0
8924,240,3,2,1,950000.0
8925,144,2,1,2,540000.0
8926,640,4,6,3,2700000.0
8927,172,3,3,4,560000.0
8928,550,5,5,6,4000000.0
8929,450,4,6,6,3000000.0
8930,153,3,2,3,860000.0
8931,230,4,4,3,1100000.0
8932,1650,3,5,6,15000000.0
8933,109,2,2,2,1000000.0
8934,100,2,1,6,470000.0
8935,264,4,4,10,750000.0
8936,283,4,2,2,430000.0
8937,125,3,1,5,800000.0
8938,192,3,1,5,1200000.0
8939,220,4,2,2,720000.0
8940,120,2,1,3,470000.0
8941,217,4,4,4,1800000.0
8942,360,3,2,3,905000.0
8943,345,4,5,4,2700000.0
8944,140,2,1,2,540000.0
8945,366,4,6,4,1900000.0
8946,360,3,4,6,980000.0
8947,120,2,1,1,750000.0
8948,365,4,5,3,2200000.0
8949,160,3,2,2,1180000.0
8950,125,3,2,2,520000.0
8951,140,3,2,5,470000.0
8952,400,4,5,5,2450000.0
8953,300,3,4,4,2400000.0
8954,180,3,2,3,900000.0
8955,420,3,6,2,2495000.0
8956,340,3,4,3,1200000.0
8957,260,3,5,4,2700000.0
8958,180,3,3,3,750000.0
8959,150,3,4,3,850000.0
8960,350,4,3,4,1300000.0
8961,600,5,8,3,6500000.0
8962,196,3,3,4,850000.0
8963,175,4,5,4,850000.0
8964,75,2,1,1,669000.0
8965,129,3,1,1,850000.0
8966,584,4,3,4,1690000.0
8967,222,3,4,2,1200000.0
8969,300,3,2,4,2800000.0
8970,560,4,4,8,2250000.0
8971,100,2,1,2,400000.0
8972,135,3,3,2,645000.0
8973,149,3,3,2,695000.0
8974,210,3,2,2,940000.0
8975,230,3,5,3,520000.0
8976,112,2,2,2,595000.0
8977,470,4,4,6,2500000.0
8978,742,4,5,6,3200000.0
8979,390,4,4,8,2995000.0
8980,125,3,4,2,530000.0
8981,295,3,3,5,1700000.0
8982,420,4,5,3,1978000.0
8983,560,3,2,1,1200000.0
8984,544,4,9,10,8000000.0
8986,237,3,3,6,1300000.0
8987,90,2,2,4,430000.0
8988,347,3,2,10,899900.0
8989,114,3,1,1,950000.0
8990,480,5,8,6,2900000.0
8991,572,4,3,7,2553191.0
8992,140,3,2,3,3200000.0
8993,100,2,2,1,700000.0
8994,100,3,2,6,531000.0
8995,200,3,3,4,789500.0
8996,165,3,2,2,498000.0
8997,226,3,3,2,3200000.0
8998,168,2,1,3,630000.0
8999,351,5,7,5,1699999.0
9001,124,2,2,2,995000.0
9002,400,4,6,5,1700000.0
9003,180,3,2,3,900000.0
9004,200,4,4,4,2400000.0
9005,600,3,2,4,3400000.0
9006,125,3,3,2,760000.0
9007,90,2,1,2,580000.0
9008,448,3,5,4,5500000.0
9009,205,4,4,3,1490000.0
9010,130,3,3,1,2000000.0
9011,235,4,3,2,1100000.0
9012,90,2,3,2,430000.0
9013,238,3,3,3,1300000.0
9014,349,3,1,2,1277250.0
9015,380,4,5,3,2500000.0
9016,120,3,2,2,525000.0
9017,550,3,5,6,4000000.0
9018,241,2,1,2,361200.0
9019,300,4,1,8,950000.0
9020,286,3,5,4,1950000.0
9021,288,3,3,6,1200000.0
9022,265,3,3,2,550000.0
9023,91,2,2,2,430000.0
9024,389,4,4,4,5000000.0
9025,310,3,2,5,1600000.0
9026,80,2,2,1,230000.0
9027,1300,5,6,9,10000000.0
9029,233,3,4,6,1800000.0
9030,180,1,3,1,3000000.0
9031,181,3,5,4,1490000.0
9032,130,3,2,2,405000.0
9033,170,3,4,3,1200000.0
9034,200,3,3,1,1850000.0
9035,390,4,2,5,5050000.0
9036,384,3,6,2,1800000.0
9037,325,4,3,5,475000.0
9038,125,3,1,2,220000.0
9039,960,4,8,10,4750000.0
9040,90,3,3,2,459000.0
9041,140,3,2,2,450000.0
9042,750,4,5,11,5500000.0
9043,145,2,3,3,850000.0
9044,298,3,5,2,2450000.0
9046,277,6,6,5,425000.0
9047,620,4,5,8,5800000.0
9048,720,3,5,3,1750000.0
9049,195,3,3,3,680000.0
9050,167,4,4,2,550000.0
9051,120,2,2,2,490000.0
9052,175,3,3,2,500000.0
9053,570,4,6,4,11000000.0
9054,400,4,6,4,1550000.0
9055,240,4,2,2,720000.0
9056,620,5,5,7,4000000.0
9057,275,4,4,3,1480000.0
9059,440,4,3,8,2000000.0
9060,482,4,4,4,1800000.0
9061,323,3,2,2,841750.0
9062,220,4,4,4,1200000.0
9063,450,3,4,4,3000000.0
9064,200,3,2,2,1700000.0
9065,480,4,5,4,4700000.0
9066,300,3,4,3,6000000.0
9068,85,2,1,1,385000.0
9069,411,4,6,6,2000000.0
9070,64,4,4,2,532000.0
9071,708,5,7,5,5800000.0
9072,125,3,5,5,900000.0
9073,263,3,3,6,700000.0
9074,600,4,5,8,4500000.0
9075,185,2,1,1,403000.0
9076,197,2,4,3,2565000.0
9077,559,4,5,4,3000000.0
9078,1758,6,8,15,13000000.0
9080,60,2,1,2,465000.0
9081,101,2,1,2,800000.0
9082,190,3,5,1,1230000.0
9083,250,4,5,3,1800000.0
9084,110,3,2,3,1400000.0
9085,223,3,4,2,1430000.0
9086,100,3,2,1,655000.0
9087,400,4,3,4,585000.0
9088,78,2,1,2,350000.0
9089,149,3,1,2,770000.0
9091,200,2,3,6,1100000.0
9093,800,4,6,8,10000000.0
9094,150,3,3,4,690000.0
9095,130,2,2,2,1250000.0
9096,104,2,4,2,689000.0
9097,180,2,1,1,340000.0
9098,240,3,3,2,830000.0
9099,130,3,4,1,850000.0
9100,400,4,5,8,2900000.0
9101,214,3,3,6,560000.0
9102,450,4,5,7,1950000.0
9103,266,4,3,2,1500000.0
9104,205,1,1,1,352950.0
9105,339,5,5,4,3100000.0
9106,96,3,3,2,695000.0
9107,120,3,4,4,2900000.0
9108,400,4,3,3,1700000.0
9109,125,3,3,3,678000.0
9110,427,4,1,4,1600000.0
9111,212,4,4,4,1800000.0
9112,226,3,3,6,5200000.0
9113,314,3,7,4,1452000.0
9114,341,2,2,3,625000.0
9115,420,4,9,4,4200000.0
9116,140,3,4,2,725000.0
9118,350,3,2,4,842700.0
9119,264,4,4,5,2130000.0
9120,220,3,5,4,1790000.0
9121,380,5,5,4,2300000.0
9122,280,3,5,3,1550000.0
9123,110,2,2,2,750000.0
9124,120,2,2,1,750000.0
9125,725,4,5,10,20000000.0
9126,290,3,1,5,1350000.0
9127,400,3,5,4,3140000.0
9128,540,4,6,3,2200000.0
9129,360,3,3,4,1500000.0
9130,680,5,8,4,3500000.0
9131,450,4,5,10,2500000.0
9132,86,3,2,2,750000.0
9133,341,4,6,4,1300000.0
9134,220,2,1,2,690000.0
9135,137,9,3,1,2600000.0
9136,290,4,4,4,2000000.0
9137,80,2,1,2,470000.0
9138,217,3,1,1,598000.0
9139,350,5,6,6,2900000.0
9140,80,2,1,2,450000.0
9141,135,3,3,3,600000.0
9142,150,2,1,2,729000.0
9143,273,3,4,5,950000.0
9144,889,4,7,6,13900000.0
9145,125,3,3,1,880000.0
9146,195,3,3,2,1000000.0
9147,405,6,6,2,680000.0
9148,220,3,4,3,1850000.0
9149,150,3,2,2,620000.0
9150,185,5,3,4,1940000.0
9152,240,2,1,2,735000.0
9153,490,4,4,4,5200000.0
9154,670,4,7,8,2000000.0
9155,280,3,2,3,4800000.0
9157,183,4,5,3,990000.0
9158,440,3,5,4,3950000.0
9159,95,2,1,1,508000.0
9160,173,3,3,5,1050000.0
9161,90,3,2,1,520000.0
9162,76,3,1,1,850000.0
9163,170,3,4,3,800000.0
9164,1100,5,8,10,6850000.0
9165,311,4,4,3,2200000.0
9166,300,3,1,5,1750000.0
9167,430,3,5,5,2580000.0
9168,370,3,5,2,1880000.0
9169,70,2,2,1,680000.0
9170,150,3,3,3,790000.0
9171,300,3,1,2,980000.0
9172,150,3,3,3,695000.0
9173,180,3,1,3,950000.0
9174,90,2,2,2,370000.0
9175,306,4,5,2,1270000.0
9176,1050,7,9,7,8000000.0
9177,149,2,1,5,790000.0
9178,300,5,3,3,1000000.0
9179,250,3,2,5,1100000.0
9181,110,3,2,1,790558.0
9182,97,1,1,2,304500.0
9183,360,3,4,3,550000.0
9184,190,3,2,1,960000.0
9185,253,3,4,6,1100000.0
9186,530,4,5,13,5000000.0
9187,185,3,3,4,700000.0
9188,235,3,1,6,600000.0
9189,259,3,1,4,1290000.0
9190,170,3,3,3,1500000.0
9192,190,5,3,4,650000.0
9193,800,1,1,1,19150000.0
9194,300,4,6,4,1300000.0
9195,128,3,3,2,530000.0
9196,255,4,3,4,650000.0
9197,340,3,6,2,3890000.0
9198,70,2,2,3,365000.0
9199,200,3,1,2,650000.0
9200,311,4,6,6,3900000.0
9201,150,3,2,3,470000.0
9202,160,3,2,3,540000.0
9203,70,2,2,2,585000.0
9204,121,3,1,2,670000.0
9205,160,3,2,4,1100000.0
9206,264,4,4,5,2130000.0
9207,170,3,2,4,880000.0
9208,200,4,2,4,2000000.0
9209,142,3,1,2,899000.0
9210,144,3,3,3,700000.0
9211,224,2,1,5,265000.0
9212,150,4,2,2,1500000.0
9213,108,2,2,1,645000.0
9214,120,2,1,1,549000.0
9215,430,2,5,5,2100000.0
9216,140,3,3,2,1100000.0
9217,1000,4,6,5,5500000.0
9218,149,2,1,1,490000.0
9220,165,3,1,3,485000.0
9221,170,3,2,2,650000.0
9222,1100,4,5,6,9000000.0
9223,120,2,1,2,510000.0
9224,203,3,4,1,2800000.0
9225,68,2,3,1,360000.0
9226,150,3,5,3,790004.0
9227,112,2,2,1,620000.0
9228,200,3,1,2,960000.0
9229,115,3,3,2,1150000.0
9230,130,1,1,1,233376.0
9233,430,2,5,5,2000000.0
9234,350,3,2,2,650000.0
9235,200,3,3,2,1340000.0
9236,250,3,4,4,900000.0
9237,280,5,5,4,2200000.0
9238,175,3,5,4,948000.0
9239,230,4,4,4,700000.0
9240,70,2,1,1,325000.0
9241,400,3,5,4,3140000.0
9242,540,4,6,3,2200000.0
9243,360,3,3,4,1500000.0
9244,680,5,8,4,3500000.0
9245,450,4,5,10,2500000.0
9246,86,3,2,2,750000.0
9247,120,3,2,2,350000.0
9249,170,3,4,2,780000.0
9250,850,4,8,7,8000000.0
9251,171,3,3,2,810000.0
9252,112,2,2,2,320000.0
9253,110,3,3,3,570000.0
9254,900,3,3,5,5500000.0
9255,564,3,2,10,1250000.0
9256,200,4,3,2,1375000.0
9257,130,3,3,3,700000.0
9258,180,3,1,2,850000.0
9259,670,4,5,6,2990000.0
9260,214,3,3,3,1400000.0
9261,200,3,3,2,1200000.0
9262,220,3,1,4,900000.0
9264,210,3,5,4,1200000.0
9265,210,3,3,3,1490000.0
9266,145,3,2,2,810000.0
9267,92,2,1,2,359000.0
9269,452,5,6,6,3195980.0
9270,390,4,1,10,2500000.0
9271,245,4,5,4,1150000.0
9272,158,3,3,6,1330000.0
9273,200,3,3,2,870000.0
9274,149,2,2,2,430000.0
9275,145,4,3,2,749000.0
9276,479,3,3,3,9000000.0
9277,128,2,1,1,480000.0
9278,180,3,3,4,639000.0
9279,310,3,5,2,3191489.0
9280,140,3,2,3,700000.0
9281,659,5,5,6,4800000.0
9282,253,3,4,6,1650000.0
9283,140,3,4,3,750000.0
9284,105,2,1,1,570000.0
9285,120,3,2,1,900001.0
9286,710,5,3,6,1340000.0
9287,140,3,4,2,1100000.0
9288,210,3,2,4,695000.0
9289,250,3,2,1,1150000.0
9290,160,2,1,2,800000.0
9291,158,3,3,3,785005.0
9292,343,4,7,4,8634300.0
9293,411,4,4,4,2350014.0
9294,180,3,4,4,1210000.0
9295,160,1,2,2,1200000.0
9296,700,4,6,6,3300000.0
9297,230,3,4,3,3000000.0
9298,250,3,4,4,1200000.0
9299,210,3,6,4,1260000.0
9300,450,3,5,4,3200000.0
9301,54,2,3,1,375000.0
9302,200,4,3,2,732000.0
9303,793,4,7,5,2680000.0
9304,502,4,6,4,2990000.0
9305,212,4,4,4,1900000.0
9306,404,3,4,6,6180000.0
9307,520,4,4,3,15000000.0
9308,300,3,4,6,790000.0
9309,200,4,3,2,1210000.0
9310,54,2,3,1,375000.0
9311,95,2,1,1,430000.0
9312,153,3,3,2,790000.0
9313,175,3,4,2,750000.0
9314,155,2,1,2,328000.0
9315,450,3,5,3,1750000.0
9316,130,3,1,2,560000.0
9317,120,1,1,3,420000.0
9318,160,3,2,2,500000.0
9319,250,2,3,3,450000.0
9320,267,4,3,4,890000.0
9321,162,3,1,4,1400000.0
9322,169,3,3,2,1100000.0
9323,314,3,4,3,1195000.0
9324,589,4,6,6,4000000.0
9325,154,2,2,2,600000.0
9326,86,2,2,1,420013.0
9327,200,3,3,3,850000.0
9328,480,4,6,3,1900000.0
9329,600,4,7,6,3000000.0
9330,285,3,4,2,2490000.0
9331,110,3,2,1,700000.0
9332,700,4,5,12,3500000.0
9333,340,5,3,8,2300000.0
9334,82,2,1,3,700000.0
9335,358,4,6,7,1600000.0
9336,240,4,3,3,950000.0
9337,110,3,2,3,1950000.0
9338,190,3,3,2,960000.0
9339,114,2,1,1,852000.0
9340,90,3,1,2,480000.0
9341,125,2,2,2,180000.0
9342,150,3,1,2,470000.0
9343,150,2,1,8,650000.0
9344,712,4,8,4,5800000.0
9345,600,3,3,4,12000000.0
9346,120,2,2,2,930000.0
9347,760,6,7,15,4990000.0
9348,183,5,3,2,600000.0
9349,388,3,5,5,4900000.0
9350,150,2,2,1,698000.0
9351,380,7,5,2,2900000.0
9352,200,3,4,3,759000.0
9353,270,2,2,1,1500000.0
9354,390,4,2,9,3998000.0
9355,350,4,5,7,2500000.0
9356,142,3,1,2,750000.0
9357,151,3,2,4,1145000.0
9358,258,4,1,4,1590000.0
9359,400,4,1,4,1650000.0
9360,100,2,1,1,380000.0
9361,108,2,1,2,450000.0
9362,157,3,1,4,990000.0
9363,757,4,5,4,3900000.0
9364,121,3,1,3,795000.0
9365,200,2,4,2,1995000.0
9366,368,4,4,4,1950000.0
9367,140,2,1,2,630000.0
9368,126,2,1,2,750000.0
9369,180,4,5,4,1800000.0
9370,160,3,4,6,670000.0
9371,110,2,1,1,354000.0
9372,135,3,3,1,1300000.0
9373,250,3,5,4,2800000.0
9374,100,3,2,4,890000.0
9375,184,3,1,2,840000.0
9376,260,3,1,7,1500000.0
9377,600,4,6,8,3780000.0
9378,727,7,6,7,5799000.0
9379,243,3,3,4,1800000.0
9380,71,2,2,2,420000.0
9381,168,3,3,3,740000.0
9382,350,5,4,3,2200000.0
9383,543,4,7,4,5850000.0
9384,260,5,4,6,575000.0
9385,350,3,6,8,7000000.0
9386,138,3,2,2,750000.0
9387,1100,5,6,16,7000000.0
9388,152,3,2,2,850000.0
9389,90,3,3,2,459000.0
9390,930,4,3,6,9000000.0
9391,156,3,4,1,800000.0
9392,500,4,3,3,5700000.0
9393,205,5,4,4,1100000.0
9394,400,4,6,5,1690000.0
9395,271,3,3,3,1385000.0
9396,100,3,3,2,636000.0
9397,93,3,3,2,519000.0
9398,200,3,5,2,850000.0
9399,195,3,4,2,1800000.0
9400,180,3,2,1,615000.0
9401,120,3,2,2,380000.0
9402,140,3,3,2,1300000.0
9403,80,3,2,1,436000.0
9404,600,7,11,8,3800000.0
9405,150,3,4,4,1600000.0
9406,132,4,4,6,1200000.0
9407,226,3,5,4,920000.0
9408,125,3,1,3,750000.0
9409,160,4,4,2,1200000.0
9410,200,4,3,2,1210000.0
9411,75,2,2,1,400000.0
9412,266,4,4,3,1600000.0
9414,515,5,6,9,2300000.0
9415,285,3,6,4,1580000.0
9417,250,3,6,4,2400000.0
9418,130,2,2,2,630000.0
9419,355,4,5,3,1850000.0
9421,407,3,6,4,3000000.0
9422,145,3,3,2,1280000.0
9423,320,3,4,4,3500000.0
9424,287,4,4,3,2356800.0
9425,137,3,3,2,580000.0
9426,220,4,3,6,750000.0
9427,114,2,3,2,550000.0
9429,120,3,1,10,650000.0
9430,114,2,1,1,852000.0
9431,147,3,2,2,780000.0
9432,200,4,3,2,620000.0
9433,150,3,4,2,780000.0
9434,360,3,2,6,2980000.0
9435,670,5,2,4,7500000.0
9436,600,4,5,4,5800000.0
9437,105,3,4,2,1010000.0
9438,150,4,2,3,2000000.0
9439,126,2,3,8,1500000.0
9440,184,4,2,3,700000.0
9441,111,2,3,2,890000.0
9442,255,4,4,3,2868500.0
9443,199,3,4,3,1930000.0
9444,130,3,3,1,695000.0
9445,600,4,4,5,2000000.0
9446,280,4,4,3,2150000.0
9447,220,3,1,3,900000.0
9448,100,2,1,6,480000.0
9449,400,6,5,4,1300000.0
9450,280,5,7,4,4790000.0
9452,200,3,3,2,450000.0
9453,600,4,5,7,27000000.0
9454,600,3,1,4,12000000.0
9455,84,2,3,2,745000.0
9456,250,4,3,4,1500000.0
9457,280,3,6,3,1600000.0
9458,270,3,2,2,360000.0
9459,155,3,4,3,770000.0
9460,570,3,6,6,3600000.0
9461,300,3,2,4,2900000.0
9462,62,2,1,2,335004.0
9463,210,3,4,4,1180000.0
9465,122,2,2,2,585000.0
9466,840,4,5,8,5900000.0
9467,300,4,3,2,742000.0
9468,450,4,5,4,1682000.0
9469,320,3,3,8,3000000.0
9470,400,3,5,4,4200000.0
9471,393,4,6,4,2300000.0
9472,100,3,1,1,460000.0
9473,177,3,4,2,590000.0
9474,145,3,4,2,1350000.0
9475,170,3,4,2,936000.0
9476,250,3,6,4,957000.0
9477,210,3,4,4,1995000.0
9478,280,4,3,4,980000.0
9479,140,3,3,3,1000000.0
9480,120,3,2,5,350000.0
9481,760,3,1,5,13900000.0
9482,260,3,4,3,1730000.0
9483,176,3,3,2,750000.0
9484,163,4,5,3,900000.0
9485,95,2,4,2,800000.0
9486,110,3,1,5,913900.0
9488,149,3,6,2,3300000.0
9489,240,3,3,6,1500000.0
9490,1200,6,7,8,19800000.0
9491,230,3,3,2,955000.0
9492,70,2,1,1,428000.0
9493,700,4,4,6,5000000.0
9494,147,3,1,2,1190000.0
9495,90,2,2,1,430000.0
9496,220,3,2,2,630000.0
9497,100,3,2,1,519800.0
9498,300,4,3,4,3300000.0
9499,80,2,2,1,260000.0
9500,193,3,3,5,749870.0
9501,180,3,3,5,710000.0
9502,390,4,4,5,2300000.0
9503,380,6,3,5,2690000.0
9504,149,5,3,6,570000.0
9505,180,3,5,4,1350000.0
9506,240,3,4,2,1484000.0
9507,160,2,2,2,798000.0
9508,210,3,2,2,954000.0
9509,380,7,5,6,2900000.0
9510,125,3,1,2,470000.0
9511,499,4,8,5,3800000.0
9512,90,2,2,2,720000.0
9513,150,3,3,2,700000.0
9514,240,3,3,3,1011000.0
9515,355,3,6,4,3540100.0
9516,200,3,3,2,2900000.0
9517,130,3,4,3,750000.0
9518,55,2,1,1,320000.0
9520,240,3,1,4,1900000.0
9521,125,3,5,4,1100000.0
9522,80,2,2,1,570000.0
9523,95,2,2,1,636000.0
9524,530,4,5,7,4100000.0
9525,180,3,4,2,1198000.0
9526,107,3,3,2,720000.0
9527,80,3,2,2,1250000.0
9528,280,3,5,5,1650000.0
9529,401,4,3,5,1850000.0
9530,150,2,1,2,480000.0
9531,124,2,2,3,649999.0
9532,248,3,2,4,1500000.0
9533,200,4,3,4,1500000.0
9534,330,4,3,4,1800000.0
9535,194,2,2,2,420000.0
9536,544,4,8,10,8000000.0
9537,340,3,6,5,2500000.0
9538,110,3,3,2,650000.0
9539,167,3,2,6,750000.0
9540,155,3,4,3,770000.0
9541,390,7,6,2,1200000.0
9542,125,3,4,2,995000.0
9543,430,3,1,4,2300000.0
9544,174,3,3,2,1250000.0
9545,146,2,2,1,400000.0
9546,120,3,3,2,740000.0
9547,220,3,4,3,1530000.0
9548,76,3,1,3,420000.0
9549,117,3,3,3,870000.0
9550,100,3,2,2,685000.0
9551,707,4,10,6,8500000.0
9552,1000,5,8,6,3350000.0
9553,461,3,6,4,3895000.0
9554,270,4,5,4,1950000.0
9555,545,4,5,6,8500000.0
9556,250,4,2,2,650000.0
9557,250,2,1,2,1500000.0
9558,350,4,4,8,1750000.0
9559,195,3,4,2,1300000.0
9561,90,2,1,3,400000.0
9562,220,3,3,6,2400000.0
9563,360,2,3,2,650000.0
9564,1500,4,2,6,5000000.0
9565,1009,5,6,10,6400000.0
9566,840,4,7,8,5899900.0
9567,425,3,4,5,2500000.0
9568,300,4,3,3,4650000.0
9569,300,3,3,2,1700000.0
9570,184,2,1,2,450000.0
9571,185,4,2,3,750000.0
9572,174,3,2,3,1100000.0
9573,140,3,3,2,650000.0
9574,420,4,6,3,8690000.0
9575,110,3,1,5,913900.0
9576,90,2,2,1,430000.0
9577,200,3,1,2,400000.0
9578,298,4,4,5,1950000.0
9579,252,3,1,3,1100000.0
9580,558,4,7,8,4800000.0
9581,755,2,2,7,14900000.0
9582,150,3,3,2,290000.0
9583,280,3,5,8,1250000.0
9584,592,5,6,6,5500000.0
9585,440,3,6,4,2700000.0
9586,495,5,5,4,4000000.0
9587,169,3,4,2,705000.0
9588,233,3,5,5,2300000.0
9589,461,7,6,7,2650000.0
